"gene","Sample","Value","Strain","Replicate","Condition"
"YDR413C","JCYL003D",0.376586209087653,"JCYL","003","D"
"YDR415C","JCYL001B",28.1370733355734,"JCYL","001","B"
"YDR415C","JCYL002B",28.7381601000254,"JCYL","002","B"
"YDR415C","JCYL003B",27.7954369069181,"JCYL","003","B"
"YDR415C","JCYL001D",25.9801058517434,"JCYL","001","D"
"YDR415C","JCYL002D",26.6551031008186,"JCYL","002","D"
"YDR415C","JCYL003D",23.0272783211723,"JCYL","003","D"
"YDR417C","JCYL001B",13.0021663984282,"JCYL","001","B"
"YDR417C","JCYL002B",7.63970077305819,"JCYL","002","B"
"YDR417C","JCYL003B",3.13160164392459,"JCYL","003","B"
"YDR417C","JCYL001D",12.9544713113365,"JCYL","001","D"
"YDR417C","JCYL002D",10.6553700521209,"JCYL","002","D"
"YDR417C","JCYL003D",3.91510823825689,"JCYL","003","D"
"YDR426C","JCYL001B",0.497613775742315,"JCYL","001","B"
"YDR426C","JCYL002B",0.192780402087752,"JCYL","002","B"
"YDR426C","JCYL003B",0.324409861191854,"JCYL","003","B"
"YDR426C","JCYL001D",0.191232671738777,"JCYL","001","D"
"YDR426C","JCYL002D",0.303948904178282,"JCYL","002","D"
"YDR426C","JCYL003D",0.0819779502775843,"JCYL","003","D"
"YDR431W","JCYL001B",1.11963099542021,"JCYL","001","B"
"YDR431W","JCYL002B",1.0120971109607,"JCYL","002","B"
"YDR431W","JCYL003B",0.491293780170356,"JCYL","003","B"
"YDR431W","JCYL001D",1.3128858425143,"JCYL","001","D"
"YDR431W","JCYL002D",1.56504459795644,"JCYL","002","D"
"YDR431W","JCYL003D",1.19183327711257,"JCYL","003","D"
"YDR433W","JCYL001B",2.31542736467852,"JCYL","001","B"
"YDR433W","JCYL002B",1.59732333158423,"JCYL","002","B"
"YDR433W","JCYL003B",2.43307395893891,"JCYL","003","B"
"YDR433W","JCYL001D",2.02160252980993,"JCYL","001","D"
"YDR433W","JCYL002D",2.67040822956633,"JCYL","002","D"
"YDR433W","JCYL003D",2.2485380647566,"JCYL","003","D"
"YDR442W","JCYL001B",1.02561617901088,"JCYL","001","B"
"YDR442W","JCYL002B",0.679882028736959,"JCYL","002","B"
"YDR442W","JCYL003B",0.858076464908225,"JCYL","003","B"
"YDR442W","JCYL001D",1.1036022888131,"JCYL","001","D"
"YDR442W","JCYL002D",0.950130353137453,"JCYL","002","D"
"YDR442W","JCYL003D",1.41928237579818,"JCYL","003","D"
"YDR444W","JCYL001B",26.4805749381942,"JCYL","001","B"
"YDR444W","JCYL002B",26.9617962931507,"JCYL","002","B"
"YDR444W","JCYL003B",25.6363949754941,"JCYL","003","B"
"YDR444W","JCYL001D",29.0101074845584,"JCYL","001","D"
"YDR444W","JCYL002D",28.7231714448476,"JCYL","002","D"
"YDR444W","JCYL003D",27.3694349169485,"JCYL","003","D"
"YDR445C","JCYL001B",0.065860646789424,"JCYL","001","B"
"YDR445C","JCYL002B",0.178605372522476,"JCYL","002","B"
"YDR445C","JCYL003B",0.0751390487319368,"JCYL","003","B"
"YDR445C","JCYL001D",0.354342891751264,"JCYL","001","D"
"YDR445C","JCYL002D",0.422399580071289,"JCYL","002","D"
"YDR445C","JCYL003D",0.151900319631994,"JCYL","003","D"
"YDR455C","JCYL001B",2.95669544421647,"JCYL","001","B"
"YDR455C","JCYL002B",1.72940865562217,"JCYL","002","B"
"YDR455C","JCYL003B",0.793701796314051,"JCYL","003","B"
"YDR455C","JCYL001D",1.7935025330064,"JCYL","001","D"
"YDR455C","JCYL002D",1.48728395830926,"JCYL","002","D"
"YDR455C","JCYL003D",1.10312076781293,"JCYL","003","D"
"YDR461C-A","JCYL001B",122.081246315448,"JCYL","001","B"
"YDR461C-A","JCYL002B",125.150181029412,"JCYL","002","B"
"YDR461C-A","JCYL003B",115.057364102711,"JCYL","003","B"
"YDR461C-A","JCYL001D",329.401818415817,"JCYL","001","D"
"YDR461C-A","JCYL002D",290.895987348848,"JCYL","002","D"
"YDR461C-A","JCYL003D",305.923493113661,"JCYL","003","D"
"YDR464C-A","JCYL001B",0,"JCYL","001","B"
"YDR464C-A","JCYL002B",0,"JCYL","002","B"
"YDR464C-A","JCYL003B",0,"JCYL","003","B"
"YDR464C-A","JCYL001D",0,"JCYL","001","D"
"YDR464C-A","JCYL002D",0,"JCYL","002","D"
"YDR464C-A","JCYL003D",0,"JCYL","003","D"
"YDR467C","JCYL001B",10.3540187466382,"JCYL","001","B"
"YDR467C","JCYL002B",10.1024005204151,"JCYL","002","B"
"YDR467C","JCYL003B",8.25012968095247,"JCYL","003","B"
"YDR467C","JCYL001D",7.95808622942289,"JCYL","001","D"
"YDR467C","JCYL002D",8.87168292333214,"JCYL","002","D"
"YDR467C","JCYL003D",9.47635021557396,"JCYL","003","D"
"YDR476C","JCYL001B",174.881385346879,"JCYL","001","B"
"YDR476C","JCYL002B",172.335397845006,"JCYL","002","B"
"YDR476C","JCYL003B",178.535723008325,"JCYL","003","B"
"YDR476C","JCYL001D",95.4531506561716,"JCYL","001","D"
"YDR476C","JCYL002D",97.1907016000474,"JCYL","002","D"
"YDR476C","JCYL003D",92.4580114410706,"JCYL","003","D"
"YDR491C","JCYL001B",31.3496678717658,"JCYL","001","B"
"YDR491C","JCYL002B",33.9669664556567,"JCYL","002","B"
"YDR491C","JCYL003B",35.7661871964019,"JCYL","003","B"
"YDR491C","JCYL001D",32.0291404104923,"JCYL","001","D"
"YDR491C","JCYL002D",41.9171485719524,"JCYL","002","D"
"YDR491C","JCYL003D",34.1368181729072,"JCYL","003","D"
"YDR509W","JCYL001B",2.39369385227769,"JCYL","001","B"
"YDR509W","JCYL002B",1.95439442116549,"JCYL","002","B"
"YDR509W","JCYL003B",0.969034628473944,"JCYL","003","B"
"YDR509W","JCYL001D",2.63109779392318,"JCYL","001","D"
"YDR509W","JCYL002D",1.65075697958894,"JCYL","002","D"
"YDR509W","JCYL003D",0.356180059826745,"JCYL","003","D"
"YDR510C-A","JCYL001B",114.374612455234,"JCYL","001","B"
"YDR510C-A","JCYL002B",95.9156646695063,"JCYL","002","B"
"YDR510C-A","JCYL003B",73.3665378387732,"JCYL","003","B"
"YDR510C-A","JCYL001D",131.391555690059,"JCYL","001","D"
"YDR510C-A","JCYL002D",122.994093109989,"JCYL","002","D"
"YDR510C-A","JCYL003D",78.3961444500714,"JCYL","003","D"
"YDR514C","JCYL001B",20.2088768098986,"JCYL","001","B"
"YDR514C","JCYL002B",21.3125904027096,"JCYL","002","B"
"YDR514C","JCYL003B",21.7468552610944,"JCYL","003","B"
"YDR514C","JCYL001D",28.0780136042241,"JCYL","001","D"
"YDR514C","JCYL002D",26.8834641828842,"JCYL","002","D"
"YDR514C","JCYL003D",26.0578093768703,"JCYL","003","D"
"YDR521W","JCYL001B",2.47918291843046,"JCYL","001","B"
"YDR521W","JCYL002B",2.31336482505303,"JCYL","002","B"
"YDR521W","JCYL003B",1.55108464882355,"JCYL","003","B"
"YDR521W","JCYL001D",2.43821656466941,"JCYL","001","D"
"YDR521W","JCYL002D",1.19679881020198,"JCYL","002","D"
"YDR521W","JCYL003D",2.12117946343249,"JCYL","003","D"
"YDR524C-A","JCYL001B",3.58281918534466,"JCYL","001","B"
"YDR524C-A","JCYL002B",1.41693595534498,"JCYL","002","B"
"YDR524C-A","JCYL003B",2.04378212550868,"JCYL","003","B"
"YDR524C-A","JCYL001D",0.200794305325716,"JCYL","001","D"
"YDR524C-A","JCYL002D",0.478719524080794,"JCYL","002","D"
"YDR524C-A","JCYL003D",0.516461086748781,"JCYL","003","D"
"YDR524C-B","JCYL001B",8141.82291141271,"JCYL","001","B"
"YDR524C-B","JCYL002B",8119.97959160255,"JCYL","002","B"
"YDR524C-B","JCYL003B",8074.46460630071,"JCYL","003","B"
"YDR524C-B","JCYL001D",6702.81360476544,"JCYL","001","D"
"YDR524C-B","JCYL002D",6125.32348662661,"JCYL","002","D"
"YDR524C-B","JCYL003D",7698.19937483989,"JCYL","003","D"
"YDR524W-C","JCYL001B",5314.81369319336,"JCYL","001","B"
"YDR524W-C","JCYL002B",5214.86410079537,"JCYL","002","B"
"YDR524W-C","JCYL003B",5090.38001393362,"JCYL","003","B"
"YDR524W-C","JCYL001D",4246.13024328782,"JCYL","001","D"
"YDR524W-C","JCYL002D",4203.79571412814,"JCYL","002","D"
"YDR524W-C","JCYL003D",4932.89199323319,"JCYL","003","D"
"YDR526C","JCYL001B",1.19807647917576,"JCYL","001","B"
"YDR526C","JCYL002B",1.44401116468278,"JCYL","002","B"
"YDR526C","JCYL003B",0.976329040848096,"JCYL","003","B"
"YDR526C","JCYL001D",0.358104493574526,"JCYL","001","D"
"YDR526C","JCYL002D",0.304916894318977,"JCYL","002","D"
"YDR526C","JCYL003D",0.131582442483766,"JCYL","003","D"
"YDR535C","JCYL001B",9.22919076806089,"JCYL","001","B"
"YDR535C","JCYL002B",9.62628692063017,"JCYL","002","B"
"YDR535C","JCYL003B",8.7069978266387,"JCYL","003","B"
"YDR535C","JCYL001D",9.45351260476688,"JCYL","001","D"
"YDR535C","JCYL002D",9.90323348362646,"JCYL","002","D"
"YDR535C","JCYL003D",8.8828577932221,"JCYL","003","D"
"YDR537C","JCYL001B",1.64064739922961,"JCYL","001","B"
"YDR537C","JCYL002B",1.76365437157508,"JCYL","002","B"
"YDR537C","JCYL003B",1.61883732713559,"JCYL","003","B"
"YDR537C","JCYL001D",0.755463723007646,"JCYL","001","D"
"YDR537C","JCYL002D",1.09015337166913,"JCYL","002","D"
"YDR537C","JCYL003D",1.4317733097986,"JCYL","003","D"
"YDR541C","JCYL001B",169.74254952017,"JCYL","001","B"
"YDR541C","JCYL002B",158.814171591213,"JCYL","002","B"
"YDR541C","JCYL003B",160.244366652202,"JCYL","003","B"
"YDR541C","JCYL001D",66.7917521135629,"JCYL","001","D"
"YDR541C","JCYL002D",68.2695669123914,"JCYL","002","D"
"YDR541C","JCYL003D",68.1728634508391,"JCYL","003","D"
"YDR543C","JCYL001B",0,"JCYL","001","B"
"YDR543C","JCYL002B",0,"JCYL","002","B"
"YDR543C","JCYL003B",0,"JCYL","003","B"
"YDR543C","JCYL001D",0,"JCYL","001","D"
"YDR543C","JCYL002D",0.0957439048161587,"JCYL","002","D"
"YDR543C","JCYL003D",0.103292217349756,"JCYL","003","D"
"YDR544C","JCYL001B",0.125273398088974,"JCYL","001","B"
"YDR544C","JCYL002B",0.113241634792806,"JCYL","002","B"
"YDR544C","JCYL003B",0,"JCYL","003","B"
"YDR544C","JCYL001D",0.39316367476364,"JCYL","001","D"
"YDR544C","JCYL002D",0.334768897958597,"JCYL","002","D"
"YDR544C","JCYL003D",0.361161599125022,"JCYL","003","D"
"YDR545C-A","JCYL001B",0,"JCYL","001","B"
"YDR545C-A","JCYL002B",0,"JCYL","002","B"
"YDR545C-A","JCYL003B",0,"JCYL","003","B"
"YDR545C-A","JCYL001D",0,"JCYL","001","D"
"YDR545C-A","JCYL002D",0,"JCYL","002","D"
"YDR545C-A","JCYL003D",0,"JCYL","003","D"
"YEA4","JCYL001B",25.2259718151818,"JCYL","001","B"
"YEA4","JCYL002B",25.7066764743138,"JCYL","002","B"
"YEA4","JCYL003B",24.4598414729246,"JCYL","003","B"
"YEA4","JCYL001D",23.4864942555911,"JCYL","001","D"
"YEA4","JCYL002D",25.4293578097728,"JCYL","002","D"
"YEA4","JCYL003D",22.1942752731109,"JCYL","003","D"
"YEA6","JCYL001B",64.2188349516019,"JCYL","001","B"
"YEA6","JCYL002B",62.9909963821731,"JCYL","002","B"
"YEA6","JCYL003B",64.2939793649606,"JCYL","003","B"
"YEA6","JCYL001D",55.4096666363108,"JCYL","001","D"
"YEA6","JCYL002D",58.9280937975644,"JCYL","002","D"
"YEA6","JCYL003D",56.84146127372,"JCYL","003","D"
"YEF1","JCYL001B",20.3881192553131,"JCYL","001","B"
"YEF1","JCYL002B",19.5400039003219,"JCYL","002","B"
"YEF1","JCYL003B",20.6026423942407,"JCYL","003","B"
"YEF1","JCYL001D",23.2856621821274,"JCYL","001","D"
"YEF1","JCYL002D",22.9515126666155,"JCYL","002","D"
"YEF1","JCYL003D",22.4077471508745,"JCYL","003","D"
"YEF3","JCYL001B",712.741020426197,"JCYL","001","B"
"YEF3","JCYL002B",812.34303924642,"JCYL","002","B"
"YEF3","JCYL003B",808.770547714454,"JCYL","003","B"
"YEF3","JCYL001D",908.643229252319,"JCYL","001","D"
"YEF3","JCYL002D",936.366227005878,"JCYL","002","D"
"YEF3","JCYL003D",1015.0115995418,"JCYL","003","D"
"YEH1","JCYL001B",44.5043567796297,"JCYL","001","B"
"YEH1","JCYL002B",51.8673320836585,"JCYL","002","B"
"YEH1","JCYL003B",62.2214157548157,"JCYL","003","B"
"YEH1","JCYL001D",85.7468643230655,"JCYL","001","D"
"YEH1","JCYL002D",74.1097855571765,"JCYL","002","D"
"YEH1","JCYL003D",98.6494661169623,"JCYL","003","D"
"YEH2","JCYL001B",55.753053649496,"JCYL","001","B"
"YEH2","JCYL002B",60.2225946989454,"JCYL","002","B"
"YEH2","JCYL003B",58.7919143896328,"JCYL","003","B"
"YEH2","JCYL001D",44.718642692577,"JCYL","001","D"
"YEH2","JCYL002D",49.3107754674688,"JCYL","002","D"
"YEH2","JCYL003D",45.9928240518395,"JCYL","003","D"
"YEL008C-A","JCYL001B",0,"JCYL","001","B"
"YEL008C-A","JCYL002B",0,"JCYL","002","B"
"YEL008C-A","JCYL003B",0,"JCYL","003","B"
"YEL008C-A","JCYL001D",0,"JCYL","001","D"
"YEL008C-A","JCYL002D",0,"JCYL","002","D"
"YEL008C-A","JCYL003D",0,"JCYL","003","D"
"YEL008W","JCYL001B",7.05279367193832,"JCYL","001","B"
"YEL008W","JCYL002B",6.75793976452499,"JCYL","002","B"
"YEL008W","JCYL003B",6.35664519351125,"JCYL","003","B"
"YEL008W","JCYL001D",6.45071469077892,"JCYL","001","D"
"YEL008W","JCYL002D",5.80494541011356,"JCYL","002","D"
"YEL008W","JCYL003D",4.63594991254811,"JCYL","003","D"
"YEL009C-A","JCYL001B",1.05377034863078,"JCYL","001","B"
"YEL009C-A","JCYL002B",1.36930785600565,"JCYL","002","B"
"YEL009C-A","JCYL003B",1.20222477971099,"JCYL","003","B"
"YEL009C-A","JCYL001D",1.122085823879,"JCYL","001","D"
"YEL009C-A","JCYL002D",0.563199440095051,"JCYL","002","D"
"YEL009C-A","JCYL003D",1.51900319631994,"JCYL","003","D"
"YEL010W","JCYL001B",2.83257072345625,"JCYL","001","B"
"YEL010W","JCYL002B",2.83733207175307,"JCYL","002","B"
"YEL010W","JCYL003B",2.88225684366609,"JCYL","003","B"
"YEL010W","JCYL001D",1.5102477665524,"JCYL","001","D"
"YEL010W","JCYL002D",1.30931835646029,"JCYL","002","D"
"YEL010W","JCYL003D",1.94224682196123,"JCYL","003","D"
"YEL014C","JCYL001B",12.6452441835694,"JCYL","001","B"
"YEL014C","JCYL002B",12.4626859937906,"JCYL","002","B"
"YEL014C","JCYL003B",12.3228039920376,"JCYL","003","B"
"YEL014C","JCYL001D",8.97668659103203,"JCYL","001","D"
"YEL014C","JCYL002D",9.38665733491752,"JCYL","002","D"
"YEL014C","JCYL003D",11.7469580515409,"JCYL","003","D"
"YEL018C-A","JCYL001B",0,"JCYL","001","B"
"YEL018C-A","JCYL002B",0,"JCYL","002","B"
"YEL018C-A","JCYL003B",0,"JCYL","003","B"
"YEL018C-A","JCYL001D",0,"JCYL","001","D"
"YEL018C-A","JCYL002D",0.0537887105708757,"JCYL","002","D"
"YEL018C-A","JCYL003D",0,"JCYL","003","D"
"YEL020C","JCYL001B",34.9181174614473,"JCYL","001","B"
"YEL020C","JCYL002B",35.3602555701065,"JCYL","002","B"
"YEL020C","JCYL003B",35.1923980969944,"JCYL","003","B"
"YEL020C","JCYL001D",33.1722214217244,"JCYL","001","D"
"YEL020C","JCYL002D",32.2901012321163,"JCYL","002","D"
"YEL020C","JCYL003D",32.6079352810015,"JCYL","003","D"
"YEL020C-B","JCYL001B",1.89997987101611,"JCYL","001","B"
"YEL020C-B","JCYL002B",1.59481968999868,"JCYL","002","B"
"YEL020C-B","JCYL003B",0.619327916820812,"JCYL","003","B"
"YEL020C-B","JCYL001D",3.04233795948055,"JCYL","001","D"
"YEL020C-B","JCYL002D",2.46613088162833,"JCYL","002","D"
"YEL020C-B","JCYL003D",0.782516798104213,"JCYL","003","D"
"YEL023C","JCYL001B",26.831801073262,"JCYL","001","B"
"YEL023C","JCYL002B",27.8941669351745,"JCYL","002","B"
"YEL023C","JCYL003B",26.9611668387016,"JCYL","003","B"
"YEL023C","JCYL001D",24.906725544941,"JCYL","001","D"
"YEL023C","JCYL002D",25.7232892148831,"JCYL","002","D"
"YEL023C","JCYL003D",25.9364791734746,"JCYL","003","D"
"YEL025C","JCYL001B",29.7488497958917,"JCYL","001","B"
"YEL025C","JCYL002B",29.9151731434843,"JCYL","002","B"
"YEL025C","JCYL003B",29.1011197517763,"JCYL","003","B"
"YEL025C","JCYL001D",24.4263148211199,"JCYL","001","D"
"YEL025C","JCYL002D",24.1010519019986,"JCYL","002","D"
"YEL025C","JCYL003D",26.3399497901144,"JCYL","003","D"
"YEL028W","JCYL001B",35.072077414981,"JCYL","001","B"
"YEL028W","JCYL002B",31.4933075046992,"JCYL","002","B"
"YEL028W","JCYL003B",31.5193671953449,"JCYL","003","B"
"YEL028W","JCYL001D",21.2268265630043,"JCYL","001","D"
"YEL028W","JCYL002D",22.2573493014187,"JCYL","002","D"
"YEL028W","JCYL003D",21.3962450224495,"JCYL","003","D"
"YEL030C-A","JCYL001B",1.62079915527497,"JCYL","001","B"
"YEL030C-A","JCYL002B",1.31090673419672,"JCYL","002","B"
"YEL030C-A","JCYL003B",1.07055254193312,"JCYL","003","B"
"YEL030C-A","JCYL001D",0.611944549564088,"JCYL","001","D"
"YEL030C-A","JCYL002D",1.09421605504181,"JCYL","002","D"
"YEL030C-A","JCYL003D",0.491867701665506,"JCYL","003","D"
"YEL032C-A","JCYL001B",0,"JCYL","001","B"
"YEL032C-A","JCYL002B",0,"JCYL","002","B"
"YEL032C-A","JCYL003B",0,"JCYL","003","B"
"YEL032C-A","JCYL001D",0,"JCYL","001","D"
"YEL032C-A","JCYL002D",0,"JCYL","002","D"
"YEL032C-A","JCYL003D",0,"JCYL","003","D"
"YEL034C-A","JCYL001B",4.14430577409271,"JCYL","001","B"
"YEL034C-A","JCYL002B",3.02118540585284,"JCYL","002","B"
"YEL034C-A","JCYL003B",1.52521054142439,"JCYL","003","B"
"YEL034C-A","JCYL001D",10.4692752229528,"JCYL","001","D"
"YEL034C-A","JCYL002D",7.57377157500957,"JCYL","002","D"
"YEL034C-A","JCYL003D",4.00835470312487,"JCYL","003","D"
"YEL043W","JCYL001B",21.1337662500216,"JCYL","001","B"
"YEL043W","JCYL002B",21.9298283102206,"JCYL","002","B"
"YEL043W","JCYL003B",22.1997023977667,"JCYL","003","B"
"YEL043W","JCYL001D",22.3916073817769,"JCYL","001","D"
"YEL043W","JCYL002D",19.9991709224139,"JCYL","002","D"
"YEL043W","JCYL003D",21.5974636276763,"JCYL","003","D"
"YEL045C","JCYL001B",38.1620705481254,"JCYL","001","B"
"YEL045C","JCYL002B",44.703331548912,"JCYL","002","B"
"YEL045C","JCYL003B",45.6972411865497,"JCYL","003","B"
"YEL045C","JCYL001D",28.6202587309331,"JCYL","001","D"
"YEL045C","JCYL002D",29.8019760061565,"JCYL","002","D"
"YEL045C","JCYL003D",33.5336001396039,"JCYL","003","D"
"YEL050W-A","JCYL001B",11.7561254519122,"JCYL","001","B"
"YEL050W-A","JCYL002B",11.3860924983079,"JCYL","002","B"
"YEL050W-A","JCYL003B",9.10121727765584,"JCYL","003","B"
"YEL050W-A","JCYL001D",16.1890408668859,"JCYL","001","D"
"YEL050W-A","JCYL002D",15.8575842351763,"JCYL","002","D"
"YEL050W-A","JCYL003D",13.5571035271555,"JCYL","003","D"
"YEL053W-A","JCYL001B",6.87221783395852,"JCYL","001","B"
"YEL053W-A","JCYL002B",6.42158166954375,"JCYL","002","B"
"YEL053W-A","JCYL003B",3.96423257102977,"JCYL","003","B"
"YEL053W-A","JCYL001D",6.50850506917839,"JCYL","001","D"
"YEL053W-A","JCYL002D",5.03480878774628,"JCYL","002","D"
"YEL053W-A","JCYL003D",2.31517038887385,"JCYL","003","D"
"YEL057C","JCYL001B",12.3255104453096,"JCYL","001","B"
"YEL057C","JCYL002B",13.079408818569,"JCYL","002","B"
"YEL057C","JCYL003B",13.5815436118205,"JCYL","003","B"
"YEL057C","JCYL001D",16.4411063676954,"JCYL","001","D"
"YEL057C","JCYL002D",11.4156194203882,"JCYL","002","D"
"YEL057C","JCYL003D",13.9930055127661,"JCYL","003","D"
"YEL067C","JCYL001B",37.1991685825326,"JCYL","001","B"
"YEL067C","JCYL002B",35.8984648744836,"JCYL","002","B"
"YEL067C","JCYL003B",40.4585441172127,"JCYL","003","B"
"YEL067C","JCYL001D",20.4482363994964,"JCYL","001","D"
"YEL067C","JCYL002D",20.3700042389481,"JCYL","002","D"
"YEL067C","JCYL003D",19.8152416956675,"JCYL","003","D"
"YEL068C","JCYL001B",115.150517510965,"JCYL","001","B"
"YEL068C","JCYL002B",123.202307777486,"JCYL","002","B"
"YEL068C","JCYL003B",121.706304951463,"JCYL","003","B"
"YEL068C","JCYL001D",92.8357094532952,"JCYL","001","D"
"YEL068C","JCYL002D",104.628249136937,"JCYL","002","D"
"YEL068C","JCYL003D",88.0310248764589,"JCYL","003","D"
"YEL073C","JCYL001B",217.954833775134,"JCYL","001","B"
"YEL073C","JCYL002B",207.592362981495,"JCYL","002","B"
"YEL073C","JCYL003B",206.365222950668,"JCYL","003","B"
"YEL073C","JCYL001D",48.1162650169402,"JCYL","001","D"
"YEL073C","JCYL002D",45.1237477328007,"JCYL","002","D"
"YEL073C","JCYL003D",53.9414912826504,"JCYL","003","D"
"YEL074W","JCYL001B",7.6095274732984,"JCYL","001","B"
"YEL074W","JCYL002B",6.73537192426944,"JCYL","002","B"
"YEL074W","JCYL003B",7.50592550518675,"JCYL","003","B"
"YEL074W","JCYL001D",3.34064861957829,"JCYL","001","D"
"YEL074W","JCYL002D",4.5753724425421,"JCYL","002","D"
"YEL074W","JCYL003D",4.75327017892683,"JCYL","003","D"
"YEL075C","JCYL001B",0,"JCYL","001","B"
"YEL075C","JCYL002B",0,"JCYL","002","B"
"YEL075C","JCYL003B",0,"JCYL","003","B"
"YEL075C","JCYL001D",0,"JCYL","001","D"
"YEL075C","JCYL002D",0,"JCYL","002","D"
"YEL075C","JCYL003D",0,"JCYL","003","D"
"YEL075W-A","JCYL001B",0,"JCYL","001","B"
"YEL075W-A","JCYL002B",0,"JCYL","002","B"
"YEL075W-A","JCYL003B",0,"JCYL","003","B"
"YEL075W-A","JCYL001D",0,"JCYL","001","D"
"YEL075W-A","JCYL002D",0,"JCYL","002","D"
"YEL075W-A","JCYL003D",0,"JCYL","003","D"
"YEL076C","JCYL001B",0,"JCYL","001","B"
"YEL076C","JCYL002B",0,"JCYL","002","B"
"YEL076C","JCYL003B",0,"JCYL","003","B"
"YEL076C","JCYL001D",0,"JCYL","001","D"
"YEL076C","JCYL002D",0,"JCYL","002","D"
"YEL076C","JCYL003D",0,"JCYL","003","D"
"YEL076C-A","JCYL001B",0,"JCYL","001","B"
"YEL076C-A","JCYL002B",0,"JCYL","002","B"
"YEL076C-A","JCYL003B",0,"JCYL","003","B"
"YEL076C-A","JCYL001D",0,"JCYL","001","D"
"YEL076C-A","JCYL002D",0,"JCYL","002","D"
"YEL076C-A","JCYL003D",0,"JCYL","003","D"
"YEL077C","JCYL001B",1.96942916878296,"JCYL","001","B"
"YEL077C","JCYL002B",2.31245975274276,"JCYL","002","B"
"YEL077C","JCYL003B",2.95852655101022,"JCYL","003","B"
"YEL077C","JCYL001D",1.93566967262349,"JCYL","001","D"
"YEL077C","JCYL002D",2.02275855245406,"JCYL","002","D"
"YEL077C","JCYL003D",2.99046325660483,"JCYL","003","D"
"YEL077W-A","JCYL001B",0,"JCYL","001","B"
"YEL077W-A","JCYL002B",0,"JCYL","002","B"
"YEL077W-A","JCYL003B",0,"JCYL","003","B"
"YEL077W-A","JCYL001D",0,"JCYL","001","D"
"YEL077W-A","JCYL002D",0,"JCYL","002","D"
"YEL077W-A","JCYL003D",0,"JCYL","003","D"
"YEL1","JCYL001B",28.0688886758833,"JCYL","001","B"
"YEL1","JCYL002B",26.2439134586321,"JCYL","002","B"
"YEL1","JCYL003B",28.4287717167414,"JCYL","003","B"
"YEL1","JCYL001D",22.601033436662,"JCYL","001","D"
"YEL1","JCYL002D",23.6159021036368,"JCYL","002","D"
"YEL1","JCYL003D",22.8203736005275,"JCYL","003","D"
"YEN1","JCYL001B",29.5582582790935,"JCYL","001","B"
"YEN1","JCYL002B",28.1895679537054,"JCYL","002","B"
"YEN1","JCYL003B",29.5003814695135,"JCYL","003","B"
"YEN1","JCYL001D",31.757204605462,"JCYL","001","D"
"YEN1","JCYL002D",34.0142819741617,"JCYL","002","D"
"YEN1","JCYL003D",33.1622382017638,"JCYL","003","D"
"YER006C-A","JCYL001B",1.60550859720634,"JCYL","001","B"
"YER006C-A","JCYL002B",1.75684781525254,"JCYL","002","B"
"YER006C-A","JCYL003B",1.25326262413268,"JCYL","003","B"
"YER006C-A","JCYL001D",3.18240031082267,"JCYL","001","D"
"YER006C-A","JCYL002D",3.16135534770335,"JCYL","002","D"
"YER006C-A","JCYL003D",3.41059208230327,"JCYL","003","D"
"YER010C","JCYL001B",117.242040575747,"JCYL","001","B"
"YER010C","JCYL002B",119.315482391724,"JCYL","002","B"
"YER010C","JCYL003B",119.365573074922,"JCYL","003","B"
"YER010C","JCYL001D",109.881479425052,"JCYL","001","D"
"YER010C","JCYL002D",109.392504013356,"JCYL","002","D"
"YER010C","JCYL003D",108.478805284765,"JCYL","003","D"
"YER023C-A","JCYL001B",0,"JCYL","001","B"
"YER023C-A","JCYL002B",0,"JCYL","002","B"
"YER023C-A","JCYL003B",0,"JCYL","003","B"
"YER023C-A","JCYL001D",0,"JCYL","001","D"
"YER023C-A","JCYL002D",0,"JCYL","002","D"
"YER023C-A","JCYL003D",0,"JCYL","003","D"
"YER034W","JCYL001B",106.376983607881,"JCYL","001","B"
"YER034W","JCYL002B",112.963096900775,"JCYL","002","B"
"YER034W","JCYL003B",114.825393610568,"JCYL","003","B"
"YER034W","JCYL001D",99.2312502448379,"JCYL","001","D"
"YER034W","JCYL002D",88.5888495637684,"JCYL","002","D"
"YER034W","JCYL003D",100.404477939978,"JCYL","003","D"
