"Gene","Source","Df","Sum_Sq","Mean_Sq","F_value","P_value"
"PNG1","Within_Groups",4,17.3596202429469,4.33990506073672,NA,NA
"PNO1","Between_Groups",1,4203.32167817267,4203.32167817267,237.376940552077,0.000103555832224413
"PNO1","Within_Groups",4,70.8294861058843,17.7073715264711,NA,NA
"PNP1","Between_Groups",1,133.09860203658,133.09860203658,42.9383869784591,0.00280458740473879
"PNP1","Within_Groups",4,12.3990313938297,3.09975784845742,NA,NA
"PNS1","Between_Groups",1,21.4175098497273,21.4175098497273,8.05964845473571,0.046917403563379
"PNS1","Within_Groups",4,10.6295007629732,2.65737519074331,NA,NA
"PNT1","Between_Groups",1,12.1690270262982,12.1690270262982,9.04319624301258,0.0396599171418646
"PNT1","Within_Groups",4,5.38262211690956,1.34565552922739,NA,NA
"POA1","Between_Groups",1,614.923928224594,614.923928224594,331.751497950492,5.34377528980923e-05
"POA1","Within_Groups",4,7.4142716102082,1.85356790255205,NA,NA
"POB3","Between_Groups",1,30.3079898001124,30.3079898001124,8.10226603733035,0.0465627629461887
"POB3","Within_Groups",4,14.9627226064765,3.74068065161912,NA,NA
"POC4","Between_Groups",1,45.757965766043,45.757965766043,7.85619488506936,0.0486679831404277
"POC4","Within_Groups",4,23.2977752896663,5.82444382241659,NA,NA
"POF1","Between_Groups",1,311.015449855657,311.015449855657,56.5313610858146,0.00167500720628912
"POF1","Within_Groups",4,22.0065778627574,5.50164446568934,NA,NA
"POG1","Between_Groups",1,92.7751111095606,92.7751111095606,28.6265839395773,0.00588413552206055
"POG1","Within_Groups",4,12.9634903424569,3.24087258561423,NA,NA
"POL1","Between_Groups",1,10.148118717551,10.148118717551,33.7723875940599,0.00436331685722021
"POL1","Within_Groups",4,1.20194270414401,0.300485676036002,NA,NA
"POL12","Between_Groups",1,8.55316600682661,8.55316600682661,13.6673766160569,0.0208912883262942
"POL12","Within_Groups",4,2.50323562366112,0.625808905915279,NA,NA
"POL2","Between_Groups",1,11.9087879235604,11.9087879235604,25.1094153404655,0.00743278687413631
"POL2","Within_Groups",4,1.89710318015547,0.474275795038866,NA,NA
"POL3","Between_Groups",1,24.2472219280246,24.2472219280246,109.354866698312,0.000472554715862171
"POL3","Within_Groups",4,0.886918805174633,0.221729701293658,NA,NA
"POL30","Between_Groups",1,46.1853514235156,46.1853514235156,32.3290656603316,0.00472414908125716
"POL30","Within_Groups",4,5.71440596629255,1.42860149157314,NA,NA
"POL31","Between_Groups",1,8.08947960244508,8.08947960244508,5.11858494044475,0.0864479351047577
"POL31","Within_Groups",4,6.32165311043344,1.58041327760836,NA,NA
"POL32","Between_Groups",1,2.75450165117341,2.75450165117341,2.52317152716991,0.187382036444527
"POL32","Within_Groups",4,4.36672912881664,1.09168228220416,NA,NA
"POL4","Between_Groups",1,85.9815245625956,85.9815245625956,41.1625732652125,0.00303311632139593
"POL4","Within_Groups",4,8.35531092855758,2.0888277321394,NA,NA
"POL5","Between_Groups",1,3.80259828842606,3.80259828842606,6.85737859840833,0.0588821229353167
"POL5","Within_Groups",4,2.2181060787915,0.554526519697874,NA,NA
"POM152","Between_Groups",1,1.58229740440351,1.58229740440351,5.71713415009619,0.0750818624583744
"POM152","Within_Groups",4,1.10705634177004,0.276764085442509,NA,NA
"POM33","Between_Groups",1,1123.57463331093,1123.57463331093,92.8024644736933,0.000649322552443935
"POM33","Within_Groups",4,48.4286549794991,12.1071637448748,NA,NA
"POM34","Between_Groups",1,1.37909026453403,1.37909026453403,0.602398536351653,0.481000002850135
"POM34","Within_Groups",4,9.15732812291548,2.28933203072887,NA,NA
"POP1","Between_Groups",1,3483.84519144976,3483.84519144976,801.324285055373,9.26680694177726e-06
"POP1","Within_Groups",4,17.3904385848435,4.34760964621087,NA,NA
"POP2","Between_Groups",1,21.7941981218817,21.7941981218817,10.3935534988585,0.0321610618212316
"POP2","Within_Groups",4,8.3875829856556,2.0968957464139,NA,NA
"POP3","Between_Groups",1,79.8514686863734,79.8514686863734,65.9812008684126,0.00124927051148946
"POP3","Within_Groups",4,4.84086179914321,1.2102154497858,NA,NA
"POP4","Between_Groups",1,63.0380992461638,63.0380992461638,46.1576250647128,0.00245134230533728
"POP4","Within_Groups",4,5.46285465578306,1.36571366394577,NA,NA
"POP5","Between_Groups",1,40.5158178858475,40.5158178858475,7.37686107598165,0.0532041693605403
"POP5","Within_Groups",4,21.9691369912133,5.49228424780333,NA,NA
"POP6","Between_Groups",1,5643.60411107244,5643.60411107244,415.917664166406,3.41355711102098e-05
"POP6","Within_Groups",4,54.2761666291189,13.5690416572797,NA,NA
"POP7","Between_Groups",1,135.900824188981,135.900824188981,56.7977887296155,0.00166018983703014
"POP7","Within_Groups",4,9.57085317781883,2.39271329445471,NA,NA
"POP8","Between_Groups",1,652.873336329608,652.873336329608,36.4065667945023,0.00380341301570336
"POP8","Within_Groups",4,71.7313818701738,17.9328454675435,NA,NA
"POR1","Between_Groups",1,1315050.35501802,1315050.35501802,129.443345855627,0.000340368335130813
"POR1","Within_Groups",4,40637.094053015,10159.2735132538,NA,NA
"POR2","Between_Groups",1,1764.12264368176,1764.12264368176,137.878789014807,0.000300915085354995
"POR2","Within_Groups",4,51.1789422082118,12.7947355520529,NA,NA
"POS5","Between_Groups",1,3700.13766919225,3700.13766919225,1691.11119655472,2.0897618203324e-06
"POS5","Within_Groups",4,8.75196776351667,2.18799194087917,NA,NA
"POT1","Between_Groups",1,457.198980393591,457.198980393591,134.007501272375,0.000318119773102122
"POT1","Within_Groups",4,13.6469668056662,3.41174170141654,NA,NA
"POX1","Between_Groups",1,4.31422384072641,4.31422384072641,24.2390750537895,0.00791056870217025
"POX1","Within_Groups",4,0.711945291831905,0.177986322957976,NA,NA
"PPA2","Between_Groups",1,168.634198400879,168.634198400879,55.797924116009,0.00171683762746999
"PPA2","Within_Groups",4,12.0889227384355,3.02223068460887,NA,NA
"PPE1","Between_Groups",1,1.80898523986811,1.80898523986811,0.229923250190661,0.65661967266127
"PPE1","Within_Groups",4,31.4711146152994,7.86777865382485,NA,NA
"PPG1","Between_Groups",1,59.69200889083,59.69200889083,43.8687127270835,0.0026950373108354
"PPG1","Within_Groups",4,5.44278645805603,1.36069661451401,NA,NA
"PPH21","Between_Groups",1,229.16573691555,229.16573691555,10.8938066309708,0.0299172469335416
"PPH21","Within_Groups",4,84.1453294256344,21.0363323564086,NA,NA
"PPH22","Between_Groups",1,0.287368190742197,0.287368190742197,0.0652977016358419,0.810912622750108
"PPH22","Within_Groups",4,17.6035715526294,4.40089288815734,NA,NA
"PPH3","Between_Groups",1,125.149829808443,125.149829808443,13.0657089507053,0.0224635799222804
"PPH3","Within_Groups",4,38.313980597796,9.57849514944899,NA,NA
"PPM1","Between_Groups",1,60.2041579536515,60.2041579536515,38.8841582057273,0.00336966722873002
"PPM1","Within_Groups",4,6.19318105179234,1.54829526294808,NA,NA
"PPM2","Between_Groups",1,0.65224461098269,0.65224461098269,32.6491202829027,0.00464036793566585
"PPM2","Within_Groups",4,0.0799096092428866,0.0199774023107216,NA,NA
"PPN1","Between_Groups",1,1131.62315799841,1131.62315799841,99.0801240187345,0.000572146423390033
"PPN1","Within_Groups",4,45.6851732557154,11.4212933139288,NA,NA
"PPQ1","Between_Groups",1,821.223897271275,821.223897271275,27.0340274319903,0.00651871437762983
"PPQ1","Within_Groups",4,121.509663972522,30.3774159931306,NA,NA
"PPR1","Between_Groups",1,3.37189947571369,3.37189947571369,50.4628676674577,0.0020744599907144
"PPR1","Within_Groups",4,0.267277674184826,0.0668194185462066,NA,NA
"PPS1","Between_Groups",1,18.8892059973299,18.8892059973299,192.11183591263,0.000157079842688441
"PPS1","Within_Groups",4,0.393296038374658,0.0983240095936644,NA,NA
"PPT1","Between_Groups",1,61.9295322162993,61.9295322162993,33.3514819681605,0.00446414945837479
"PPT1","Within_Groups",4,7.42749989645694,1.85687497411423,NA,NA
"PPT2","Between_Groups",1,132.798003062676,132.798003062676,196.516383145069,0.000150231993723583
"PPT2","Within_Groups",4,2.70304187238463,0.675760468096157,NA,NA
"PPX1","Between_Groups",1,827.347784171866,827.347784171866,1201.93779604168,4.13030612855548e-06
"PPX1","Within_Groups",4,2.75337970699169,0.688344926747922,NA,NA
"PPZ1","Between_Groups",1,73.6651422114329,73.6651422114329,80.9723352810948,0.000844386545319353
"PPZ1","Within_Groups",4,3.63902767312836,0.90975691828209,NA,NA
"PPZ2","Between_Groups",1,170.534935820854,170.534935820854,163.706250067838,0.000215049590315034
"PPZ2","Within_Groups",4,4.16685216966822,1.04171304241706,NA,NA
"PRB1","Between_Groups",1,24045.2634065733,24045.2634065733,27.0306413570244,0.00652017117760725
"PRB1","Within_Groups",4,3558.22314224515,889.555785561288,NA,NA
"PRC1","Between_Groups",1,17420.2991622006,17420.2991622006,17.5165935181826,0.0138591138384259
"PRC1","Within_Groups",4,3978.01071175578,994.502677938944,NA,NA
"PRD1","Between_Groups",1,37.6473601945365,37.6473601945365,72.7477857693869,0.0010368714775038
"PRD1","Within_Groups",4,2.07002095232864,0.51750523808216,NA,NA
"PRE1","Between_Groups",1,28.189582302927,28.189582302927,0.740408395332788,0.4380492693818
"PRE1","Within_Groups",4,152.292072756721,38.0730181891803,NA,NA
"PRE10","Between_Groups",1,10.9187433156914,10.9187433156914,0.407705522445368,0.557862873670887
"PRE10","Within_Groups",4,107.123820645863,26.7809551614658,NA,NA
"PRE2","Between_Groups",1,65.2155684916352,65.2155684916352,0.831511354044726,0.413421177176784
"PRE2","Within_Groups",4,313.720639769531,78.4301599423828,NA,NA
"PRE3","Between_Groups",1,27.4558930076207,27.4558930076207,0.50433511666354,0.516811630193054
"PRE3","Within_Groups",4,217.759121667012,54.4397804167531,NA,NA
"PRE4","Between_Groups",1,1015.88994817904,1015.88994817904,27.2876131636229,0.00641098664465278
"PRE4","Within_Groups",4,148.915911712399,37.2289779280999,NA,NA
"PRE5","Between_Groups",1,0.751276331805534,0.751276331805534,0.150796291358426,0.717557826977413
"PRE5","Within_Groups",4,19.9282442568785,4.98206106421962,NA,NA
"PRE6","Between_Groups",1,132.603415925012,132.603415925012,4.39429780793254,0.104092154665292
"PRE6","Within_Groups",4,120.704987891934,30.1762469729834,NA,NA
"PRE7","Between_Groups",1,37457.1501012891,37457.1501012891,526.35639427625,2.13850729393246e-05
"PRE7","Within_Groups",4,284.65238008778,71.1630950219449,NA,NA
"PRE8","Between_Groups",1,1033.81932537507,1033.81932537507,41.61906214432,0.0029717737310327
"PRE8","Within_Groups",4,99.3601750842111,24.8400437710528,NA,NA
"PRE9","Between_Groups",1,90.3352421284073,90.3352421284073,2.04046037049569,0.226358178420186
"PRE9","Within_Groups",4,177.08796198078,44.2719904951949,NA,NA
"PRI1","Between_Groups",1,0.673784762760063,0.673784762760063,0.9768785524734,0.378922371605429
"PRI1","Within_Groups",4,2.75892949457875,0.689732373644686,NA,NA
"PRI2","Between_Groups",1,5.45929586944786,5.45929586944786,1.9071425178424,0.23941988398882
"PRI2","Within_Groups",4,11.4502106022451,2.86255265056127,NA,NA
"PRK1","Between_Groups",1,17.8195060063329,17.8195060063329,102.804636950866,0.00053269034766108
"PRK1","Within_Groups",4,0.693334718543852,0.173333679635963,NA,NA
"PRM1","Between_Groups",1,517.997036306335,517.997036306335,586.046784523654,1.72727853724563e-05
"PRM1","Within_Groups",4,3.53553368082973,0.883883420207433,NA,NA
"PRM10","Between_Groups",1,5.77432029036072,5.77432029036072,12.6748788784885,0.0235822388525492
"PRM10","Within_Groups",4,1.8222881167443,0.455572029186075,NA,NA
"PRM2","Between_Groups",1,16.3866287414625,16.3866287414625,11.5044541538936,0.0274837658716014
"PRM2","Within_Groups",4,5.69749021457624,1.42437255364406,NA,NA
"PRM3","Between_Groups",1,28.1530441830897,28.1530441830897,40.1728857582284,0.00317281099424087
"PRM3","Within_Groups",4,2.80318863349997,0.700797158374992,NA,NA
"PRM4","Between_Groups",1,912.535010869962,912.535010869962,214.329035714023,0.000126648463654382
"PRM4","Within_Groups",4,17.0305438613096,4.25763596532739,NA,NA
"PRM5","Between_Groups",1,8709.78078263886,8709.78078263886,2060.39577616094,1.40878928670385e-06
"PRM5","Within_Groups",4,16.9089470739791,4.22723676849478,NA,NA
"PRM6","Between_Groups",1,0.675543011267681,0.675543011267681,0.845668793094225,0.409818698066644
"PRM6","Within_Groups",4,3.19530774593647,0.798826936484119,NA,NA
"PRM7","Between_Groups",1,6.03968835463508,6.03968835463508,31.1580645441626,0.00505085661883379
"PRM7","Within_Groups",4,0.775361171240221,0.193840292810055,NA,NA
"PRM8","Between_Groups",1,10.6017187278628,10.6017187278628,2.20220143436374,0.211974718700614
"PRM8","Within_Groups",4,19.2565830944087,4.81414577360218,NA,NA
"PRM9","Between_Groups",1,1.38210064911077,1.38210064911077,1.16856531041396,0.340516812132285
"PRM9","Within_Groups",4,4.73093163657639,1.1827329091441,NA,NA
"PRO1","Between_Groups",1,36.661533920612,36.661533920612,5.6266729989408,0.0766486968414747
"PRO1","Within_Groups",4,26.0626725082573,6.51566812706432,NA,NA
"PRO2","Between_Groups",1,7814.68244170028,7814.68244170028,307.666503902492,6.20352368982427e-05
"PRO2","Within_Groups",4,101.599392102521,25.3998480256303,NA,NA
"PRO3","Between_Groups",1,233.655563490738,233.655563490738,9.59564738662104,0.0363025515239906
"PRO3","Within_Groups",4,97.4006459705963,24.3501614926491,NA,NA
"PRP11","Between_Groups",1,77.4829196887421,77.4829196887421,44.5502662222562,0.00261880539287178
"PRP11","Within_Groups",4,6.95689846630218,1.73922461657555,NA,NA
"PRP16","Between_Groups",1,1.49368724189877,1.49368724189877,15.3640733159313,0.0172520021524315
"PRP16","Within_Groups",4,0.388877926103083,0.0972194815257708,NA,NA
"PRP18","Between_Groups",1,0.511546052402597,0.511546052402597,1.58440705376131,0.276581823490712
"PRP18","Within_Groups",4,1.29145108559876,0.322862771399691,NA,NA
"PRP19","Between_Groups",1,3.87602456468233,3.87602456468233,7.33990782171701,0.0535801400994266
"PRP19","Within_Groups",4,2.11230149414907,0.528075373537269,NA,NA
"PRP2","Between_Groups",1,0.682076839166211,0.682076839166211,1.63864116788699,0.269708319516157
"PRP2","Within_Groups",4,1.66498157749995,0.416245394374988,NA,NA
"PRP21","Between_Groups",1,0.0788711479421168,0.0788711479421168,0.0521949286851006,0.830491465748238
"PRP21","Within_Groups",4,6.04435334459082,1.5110883361477,NA,NA
"PRP22","Between_Groups",1,5.93766703635948,5.93766703635948,10.5928663181418,0.0312376455938653
"PRP22","Within_Groups",4,2.24213800421152,0.560534501052881,NA,NA
"PRP24","Between_Groups",1,4.20703849157827,4.20703849157827,4.77057563894793,0.0943046029658853
"PRP24","Within_Groups",4,3.52748918367936,0.881872295919841,NA,NA
"PRP28","Between_Groups",1,1.82473180545778,1.82473180545778,18.1431767069969,0.0130590033761815
"PRP28","Within_Groups",4,0.402295989269413,0.100573997317353,NA,NA
"PRP3","Between_Groups",1,38.5078862648847,38.5078862648847,30.511947001773,0.0052458451469898
"PRP3","Within_Groups",4,5.04823717249472,1.26205929312368,NA,NA
"PRP31","Between_Groups",1,0.000396543357656885,0.000396543357656885,0.000551404885831501,0.98239051387496
"PRP31","Within_Groups",4,2.87660387382248,0.719150968455621,NA,NA
"PRP38","Between_Groups",1,14.8724433831173,14.8724433831173,4.08666241860783,0.113297572204099
"PRP38","Within_Groups",4,14.5570559637111,3.63926399092778,NA,NA
"PRP39","Between_Groups",1,6.31104561782418,6.31104561782418,23.6906622678681,0.00823569914711437
"PRP39","Within_Groups",4,1.06557521211788,0.266393803029471,NA,NA
"PRP4","Between_Groups",1,31.5048062037472,31.5048062037472,99.1653593660634,0.000571195099613435
"PRP4","Within_Groups",4,1.27079885174213,0.317699712935532,NA,NA
"PRP40","Between_Groups",1,2.8315856137333,2.8315856137333,9.43886792102141,0.0372104277834611
"PRP40","Within_Groups",4,1.19996831714407,0.299992079286017,NA,NA
"PRP42","Between_Groups",1,64.1835582511806,64.1835582511806,39.4776560127267,0.00327679707534006
"PRP42","Within_Groups",4,6.50327954937236,1.62581988734309,NA,NA
"PRP43","Between_Groups",1,88.0632326545151,88.0632326545151,12.8154886123532,0.0231703160861583
"PRP43","Within_Groups",4,27.4865002243077,6.87162505607693,NA,NA
"PRP45","Between_Groups",1,368.033607948793,368.033607948793,285.062269138968,7.21410947755871e-05
"PRP45","Within_Groups",4,5.16425564225585,1.29106391056396,NA,NA
"PRP46","Between_Groups",1,0.0471982036204461,0.0471982036204461,0.0222964374649211,0.888527239508471
"PRP46","Within_Groups",4,8.4673982011167,2.11684955027917,NA,NA
"PRP5","Between_Groups",1,11.7398902366275,11.7398902366275,19.1856603363085,0.0118735745093104
"PRP5","Within_Groups",4,2.44763850309806,0.611909625774515,NA,NA
"PRP6","Between_Groups",1,50.777872111866,50.777872111866,61.0042644186921,0.0014501083307565
"PRP6","Within_Groups",4,3.3294637740969,0.832365943524226,NA,NA
"PRP8","Between_Groups",1,16.6859514960112,16.6859514960112,119.635175746704,0.000396836735133685
"PRP8","Within_Groups",4,0.557894495222353,0.139473623805588,NA,NA
"PRP9","Between_Groups",1,24.5979981802034,24.5979981802034,24.1402853060662,0.00796769755533121
"PRP9","Within_Groups",4,4.07584216480196,1.01896054120049,NA,NA
"PRR1","Between_Groups",1,31.4444357685786,31.4444357685786,14.0352150185334,0.0200101982577302
"PRR1","Within_Groups",4,8.96158291185608,2.24039572796402,NA,NA
"PRR2","Between_Groups",1,19.5548903666665,19.5548903666665,21.6436978005914,0.0096450150022116
"PRR2","Within_Groups",4,3.6139647756738,0.903491193918451,NA,NA
"PRS1","Between_Groups",1,604.86889347638,604.86889347638,17.7995003047592,0.0134889917345226
"PRS1","Within_Groups",4,135.9294099542,33.98235248855,NA,NA
"PRS2","Between_Groups",1,15.6325471032809,15.6325471032809,3.09816799446445,0.153187962975801
"PRS2","Within_Groups",4,20.1829560323543,5.04573900808859,NA,NA
"PRS3","Between_Groups",1,2035.86629742781,2035.86629742781,68.5601758419194,0.00116122076010176
"PRS3","Within_Groups",4,118.778359152517,29.6945897881293,NA,NA
"PRS4","Between_Groups",1,10.049553958817,10.049553958817,2.64993043577819,0.178884598620416
"PRS4","Within_Groups",4,15.1695362612277,3.79238406530692,NA,NA
"PRS5","Between_Groups",1,310.211955849155,310.211955849155,54.7870711936178,0.00177710765779499
"PRS5","Within_Groups",4,22.6485518638413,5.66213796596034,NA,NA
"PRT1","Between_Groups",1,857.523182547752,857.523182547752,138.54157852162,0.000298109878662127
"PRT1","Within_Groups",4,24.7585798198173,6.18964495495433,NA,NA
"PRX1","Between_Groups",1,359142.45905998,359142.45905998,558.891638545277,1.89816203689228e-05
"PRX1","Within_Groups",4,2570.39063955067,642.597659887668,NA,NA
"PRY1","Between_Groups",1,678147.94281584,678147.94281584,56.8591915334527,0.00165680280717336
"PRY1","Within_Groups",4,47707.181514662,11926.7953786655,NA,NA
"PRY2","Between_Groups",1,815.169944952958,815.169944952958,8.08760382414773,0.0466843159318086
"PRY2","Within_Groups",4,403.170067514459,100.792516878615,NA,NA
"PRY3","Between_Groups",1,1996.2825556914,1996.2825556914,51.7892858538131,0.00197576915612212
"PRY3","Within_Groups",4,154.184984232172,38.546246058043,NA,NA
"PSA1","Between_Groups",1,18338.6042691112,18338.6042691112,7.50397545772105,0.0519408748758415
"PSA1","Within_Groups",4,9775.40738102606,2443.85184525651,NA,NA
"PSD1","Between_Groups",1,264.340025889449,264.340025889449,42.3035968539561,0.0028832172459099
"PSD1","Within_Groups",4,24.9945674172364,6.24864185430909,NA,NA
"PSD2","Between_Groups",1,15.0291478560641,15.0291478560641,269.173951026824,8.07987825750707e-05
"PSD2","Within_Groups",4,0.223337329615025,0.0558343324037562,NA,NA
"PSE1","Between_Groups",1,42.3808730122257,42.3808730122257,45.0245361874686,0.00256765124357257
"PSE1","Within_Groups",4,3.76513577714734,0.941283944286835,NA,NA
"PSF1","Between_Groups",1,0.799694812355333,0.799694812355333,0.515991725360161,0.512278179206424
"PSF1","Within_Groups",4,6.19928400438707,1.54982100109677,NA,NA
"PSF2","Between_Groups",1,809.765659124175,809.765659124175,547.677721168634,1.97620965564528e-05
"PSF2","Within_Groups",4,5.91417636924357,1.47854409231089,NA,NA
"PSF3","Between_Groups",1,87.5433187080584,87.5433187080584,14.5460599988852,0.018876340680948
"PSF3","Within_Groups",4,24.0734105908452,6.0183526477113,NA,NA
"PSH1","Between_Groups",1,31.970981590925,31.970981590925,5.39223623901359,0.0809483349994939
"PSH1","Within_Groups",4,23.7163063143343,5.92907657858357,NA,NA
"PSK1","Between_Groups",1,16.7745617757079,16.7745617757079,110.348551822809,0.000464328606458669
"PSK1","Within_Groups",4,0.608057341890393,0.152014335472598,NA,NA
"PSK2","Between_Groups",1,5.62272730029442,5.62272730029442,10.0238032811335,0.0339865893918238
"PSK2","Within_Groups",4,2.24375005877354,0.560937514693386,NA,NA
"PSO2","Between_Groups",1,1.18446984118495,1.18446984118495,0.959910265944714,0.38268301071642
"PSO2","Within_Groups",4,4.93575236439098,1.23393809109775,NA,NA
"PSP1","Between_Groups",1,80.02695799469,80.02695799469,69.5663229863455,0.00112937777547168
"PSP1","Within_Groups",4,4.60147695374946,1.15036923843737,NA,NA
"PSP2","Between_Groups",1,58.9246612213988,58.9246612213988,83.024825044345,0.00080471705639479
"PSP2","Within_Groups",4,2.83889360513201,0.709723401283004,NA,NA
"PSR1","Between_Groups",1,4.40906523101665,4.40906523101665,0.421136513493577,0.55174776435466
"PSR1","Within_Groups",4,41.8777768229199,10.46944420573,NA,NA
"PSR2","Between_Groups",1,738.32931023552,738.32931023552,306.62620089789,6.24523550318848e-05
"PSR2","Within_Groups",4,9.63165323867925,2.40791330966981,NA,NA
"PST1","Between_Groups",1,2584.58730577836,2584.58730577836,22.421045306494,0.00906998929503809
"PST1","Within_Groups",4,461.100233365081,115.27505834127,NA,NA
"PST2","Between_Groups",1,153209.514063587,153209.514063587,369.193711452135,4.32355384253402e-05
"PST2","Within_Groups",4,1659.93633489557,414.984083723892,NA,NA
"PSY1","Between_Groups",1,0.39794754731984,0.39794754731984,1.85411993879583,0.244952946417264
"PSY1","Within_Groups",4,0.858515221142142,0.214628805285535,NA,NA
"PSY2","Between_Groups",1,0.03443029143275,0.03443029143275,0.0134569907695767,0.913239855544911
"PSY2","Within_Groups",4,10.2341725642227,2.55854314105568,NA,NA
"PSY3","Between_Groups",1,19.1009593704548,19.1009593704548,7.207851554458,0.0549570627240392
"PSY3","Within_Groups",4,10.6000847693046,2.65002119232616,NA,NA
"PSY4","Between_Groups",1,4.38800555774299,4.38800555774299,4.72981171532235,0.0952955801293515
"PSY4","Within_Groups",4,3.71093466027659,0.927733665069147,NA,NA
"PTA1","Between_Groups",1,96.8521487981886,96.8521487981886,62.8560538458176,0.00137007212474321
"PTA1","Within_Groups",4,6.16342534233928,1.54085633558482,NA,NA
"PTC1","Between_Groups",1,265.003605140273,265.003605140273,119.541101055885,0.000397444685527181
"PTC1","Within_Groups",4,8.86736370334706,2.21684092583676,NA,NA
"PTC2","Between_Groups",1,80.0035327418646,80.0035327418646,19.4884417523502,0.0115594950233106
"PTC2","Within_Groups",4,16.4207141357962,4.10517853394906,NA,NA
"PTC3","Between_Groups",1,21.2472800931951,21.2472800931951,3.81488567224991,0.122510223291922
"PTC3","Within_Groups",4,22.2782876538096,5.56957191345239,NA,NA
"PTC4","Between_Groups",1,5.30475820490606,5.30475820490606,0.837180398996272,0.411971821446873
"PTC4","Within_Groups",4,25.345830892678,6.33645772316951,NA,NA
"PTC5","Between_Groups",1,91.5652776609616,91.5652776609616,276.03535230404,7.68785393043593e-05
"PTC5","Within_Groups",4,1.32686305426715,0.331715763566787,NA,NA
"PTC6","Between_Groups",1,726.122430669,726.122430669,207.191443271384,0.000135382105204708
"PTC6","Within_Groups",4,14.0183864585162,3.50459661462906,NA,NA
"PTC7","Between_Groups",1,37.693107417661,37.693107417661,27.8268243232696,0.00619062186832699
"PTC7","Within_Groups",4,5.41824061269412,1.35456015317353,NA,NA
"PTH1","Between_Groups",1,48.0499551118838,48.0499551118838,109.925301841383,0.000467805963638889
"PTH1","Within_Groups",4,1.748458427932,0.437114606983,NA,NA
"PTH2","Between_Groups",1,2687.50337551333,2687.50337551333,152.779257053999,0.000246209816844591
